code4Digits,code6Digits,code8Digits,descriptionBa,descriptionEn,descriptionDe,descriptionHr,descriptionSr,chapter,heading,dutyRate,vatRate,excise,materialComposition,processingMethod,endUse,isActive
0206,0206.90,0206.90.10,– – za proizvodnju farmaceutskih proizvoda,– – for the production of pharmaceutical products,– – für die Herstellung von pharmazeutischen Produkten,– – za proizvodnju farmaceutskih proizvoda,– – za proizvodnju farmaceutskih proizvoda,2,0206,–,17%,,,,,true
0206,0206.90,0206.90.91,"– – – od konja, magaraca, mula i mazgi","– – – from horses, donkeys, mules and mules","– – – von Pferden, Eseln, Maultieren und Maultieren","– – – od konja, magaraca, mula i mazgi","– – – od konja, magaraca, mula i mazgi",2,0206,–,17%,,,,,true
0206,0206.90,0206.90.99,– – – od ovaca i koza,– – – of sheep and goats,– – – von Schafen und Ziegen,– – – od ovaca i koza,– – – od ovaca i koza,2,0206,–,17%,,,,,true
0207,0207.11,0207.11.10,"– – – očišćeno od perja i utrobe, sa glavama i","– – – cleaned of feathers and entrails, with heads and","– – – von Federn und Innereien gereinigt, mit Köpfen und","– – – očišćeno od perja i utrobe, sa glavama i","– – – očišćeno od perja i utrobe, sa glavama i",2,0207,–,17%,,,,,true
0207,0207.11,0207.11.30,"– – – očišćeno od perja i utrobe, bez glava i nogu, ali","– – – cleaned of feathers and entrails, without heads and feet, but","– – – von Federn und Eingeweiden befreit, ohne Kopf und Füße, aber","– – – očišćeno od perja i utrobe, bez glava i nogu, ali","– – – očišćeno od perja i utrobe, bez glava i nogu, ali",2,0207,10+2KM/kg,17%,,,,,true
0207,0207.11,0207.11.90,"– – – očišćeno od perja i utrobe, bez glava i nogu i bez","– – – cleaned of feathers and entrails, without heads and feet and without","– – – von Federn und Innereien befreit, ohne Kopf und Füße und ohne","– – – očišćeno od perja i utrobe, bez glava i nogu i bez","– – – očišćeno od perja i utrobe, bez glava i nogu i bez",2,0207,10+2KM/kg,17%,,,,,true
0207,0207.12,0207.12.10,"– – – očišćeno od perja i utrobe, bez glava i nogu, ali","– – – cleaned of feathers and entrails, without heads and feet, but","– – – von Federn und Eingeweiden befreit, ohne Kopf und Füße, aber","– – – očišćeno od perja i utrobe, bez glava i nogu, ali","– – – očišćeno od perja i utrobe, bez glava i nogu, ali",2,0207,10+2KM/kg,17%,,,,,true
0207,0207.12,0207.12.90,"– – – očišćeno od perja i utrobe, bez glava i nogu i bez","– – – cleaned of feathers and entrails, without heads and feet and without","– – – von Federn und Innereien befreit, ohne Kopf und Füße und ohne","– – – očišćeno od perja i utrobe, bez glava i nogu i bez","– – – očišćeno od perja i utrobe, bez glava i nogu i bez",2,0207,10+2KM/kg,17%,,,,,true
0207,0207.13,0207.13.10,– – – – bez kostiju (4),– – – – boneless (4),– – – – ohne Knochen (4),– – – – bez kostiju (4),– – – – bez kostiju (4),2,0207,10+2KM/kg,17%,,,,,true
0207,0207.13,0207.13.20,– – – – – polovine ili četvrtine,– – – – – halves or quarters,– – – – – Hälften oder Viertel,– – – – – polovine ili četvrtine,– – – – – polovine ili četvrtine,2,0207,10+2KM/kg,17%,,,,,true
0207,0207.13,0207.13.30,– – – – – cijela krila sa ili bez vrhova (4),– – – – – whole wings with or without tips (4),– – – – – ganze Flügel mit oder ohne Spitzen (4),– – – – – cijela krila sa ili bez vrhova (4),– – – – – cijela krila sa ili bez vrhova (4),2,0207,10+2KM/kg,17%,,,,,true
0207,0207.13,0207.13.40,"– – – – – leđa, vratovi, leđa sa vratovima, trtice i vrhovi","– – – – – backs, necks, backs with necks, tails and tops","– – – – – Rücken, Hälse, Rücken mit Hals, Schwänze und Oberteile","– – – – – leđa, vratovi, leđa sa vratovima, trtice i vrhovi","– – – – – leđa, vratovi, leđa sa vratovima, trtice i vrhovi",2,0207,10+2KM/kg,17%,,,,,true
0207,0207.13,0207.13.50,– – – – – prsa i komadi od njih,– – – – – breasts and pieces thereof,– – – – – Brüste und Teile davon,– – – – – prsa i komadi od njih,– – – – – prsa i komadi od njih,2,0207,10+2KM/kg,17%,,,,,true
0207,0207.13,0207.13.60,– – – – – noge i komadi od njih (4),– – – – – legs and pieces thereof (4),– – – – – Beine und Teile davon (4),– – – – – noge i komadi od njih (4),– – – – – noge i komadi od njih (4),2,0207,10+2KM/kg,17%,,,,,true
0207,0207.13,0207.13.70,– – – – – ostalo,– – – – – other,- - - - - andere,– – – – – ostalo,– – – – – ostalo,2,0207,10+2KM/kg,17%,,,,,true
0207,0207.13,0207.13.91,– – – – džigerica,– – – – liver,- - - - Leber,– – – – džigerica,– – – – džigerica,2,0207,10+2KM/kg,17%,,,,,true
0207,0207.13,0207.13.99,– – – – ostalo (4),– – – – other (4),– – – – andere (4),– – – – ostalo (4),– – – – ostalo (4),2,0207,"10+1,5KM/kg",17%,,,,,true
0207,0207.14,0207.14.10,– – – – bez kostiju,– – – – boneless,– – – – ohne Knochen,– – – – bez kostiju,– – – – bez kostiju,2,0207,10+2KM/kg,17%,,,,,true
0207,0207.14,0207.14.20,– – – – – polovine ili četvrtine (4),– – – – – halves or quarters (4),– – – – – Hälften oder Viertel (4),– – – – – polovine ili četvrtine (4),– – – – – polovine ili četvrtine (4),2,0207,10+2KM/kg,17%,,,,,true
0207,0207.14,0207.14.30,"– – – – – cijela krila, sa ili bez vrhova","– – – – – entire wings, with or without tips","– – – – – ganze Flügel, mit oder ohne Spitzen","– – – – – cijela krila, sa ili bez vrhova","– – – – – cijela krila, sa ili bez vrhova",2,0207,10+2KM/kg,17%,,,,,true
0207,0207.14,0207.14.40,"– – – – – leđa, vratovi, leđa sa vratovima, trtice i vrhovi","– – – – – backs, necks, backs with necks, tails and tops","– – – – – Rücken, Hälse, Rücken mit Hals, Schwänze und Oberteile","– – – – – leđa, vratovi, leđa sa vratovima, trtice i vrhovi","– – – – – leđa, vratovi, leđa sa vratovima, trtice i vrhovi",2,0207,10+2KM/kg,17%,,,,,true
0207,0207.14,0207.14.50,– – – – – prsa i komadi od njih,– – – – – breasts and pieces thereof,– – – – – Brüste und Teile davon,– – – – – prsa i komadi od njih,– – – – – prsa i komadi od njih,2,0207,10+2KM/kg,17%,,,,,true
0207,0207.14,0207.14.60,– – – – – noge i komadi od njih (4),– – – – – legs and pieces thereof (4),– – – – – Beine und Teile davon (4),– – – – – noge i komadi od njih (4),– – – – – noge i komadi od njih (4),2,0207,10+2KM/kg,17%,,,,,true
0207,0207.14,0207.14.70,– – – – – ostalo,– – – – – other,- - - - - andere,– – – – – ostalo,– – – – – ostalo,2,0207,10+2KM/kg,17%,,,,,true
0207,0207.14,0207.14.91,– – – – džigerica,– – – – liver,- - - - Leber,– – – – džigerica,– – – – džigerica,2,0207,–,17%,,,,,true
0207,0207.14,0207.14.99,– – – – ostalo (4),– – – – other (4),– – – – andere (4),– – – – ostalo (4),– – – – ostalo (4),2,0207,–,17%,,,,,true
0207,0207.24,0207.24.10,"– – – očišćeno od perja i utrobe, bez glava i nogu, ali","– – – cleaned of feathers and entrails, without heads and feet, but","– – – von Federn und Eingeweiden befreit, ohne Kopf und Füße, aber","– – – očišćeno od perja i utrobe, bez glava i nogu, ali","– – – očišćeno od perja i utrobe, bez glava i nogu, ali",2,0207,–,17%,,,,,true
0207,0207.24,0207.24.90,"– – – očišćeno od perja i utrobe, bez glava i nogu i bez","– – – cleaned of feathers and entrails, without heads and feet and without","– – – von Federn und Innereien befreit, ohne Kopf und Füße und ohne","– – – očišćeno od perja i utrobe, bez glava i nogu i bez","– – – očišćeno od perja i utrobe, bez glava i nogu i bez",2,0207,–,17%,,,,,true
0207,0207.25,0207.25.10,"– – – očišćeno od perja i utrobe, bez glava i nogu, ali","– – – cleaned of feathers and entrails, without heads and feet, but","– – – von Federn und Eingeweiden befreit, ohne Kopf und Füße, aber","– – – očišćeno od perja i utrobe, bez glava i nogu, ali","– – – očišćeno od perja i utrobe, bez glava i nogu, ali",2,0207,–,17%,,,,,true
0207,0207.25,0207.25.90,"– – – očišćeno od perja i utrobe, bez glava i nogu i bez","– – – cleaned of feathers and entrails, without heads and feet and without","– – – von Federn und Innereien befreit, ohne Kopf und Füße und ohne","– – – očišćeno od perja i utrobe, bez glava i nogu i bez","– – – očišćeno od perja i utrobe, bez glava i nogu i bez",2,0207,–,17%,,,,,true
0207,0207.26,0207.26.10,– – – – bez kostiju,– – – – boneless,– – – – ohne Knochen,– – – – bez kostiju,– – – – bez kostiju,2,0207,–,17%,,,,,true
0207,0207.26,0207.26.20,– – – – – polovine ili četvrtine,– – – – – halves or quarters,– – – – – Hälften oder Viertel,– – – – – polovine ili četvrtine,– – – – – polovine ili četvrtine,2,0207,–,17%,,,,,true
0207,0207.26,0207.26.30,"– – – – – cijela krila, sa ili bez vrhova","– – – – – entire wings, with or without tips","– – – – – ganze Flügel, mit oder ohne Spitzen","– – – – – cijela krila, sa ili bez vrhova","– – – – – cijela krila, sa ili bez vrhova",2,0207,–,17%,,,,,true
0207,0207.26,0207.26.40,"– – – – – leđa, vratovi, leđa sa vratovima, trtice i vrhovi","– – – – – backs, necks, backs with necks, tails and tops","– – – – – Rücken, Hälse, Rücken mit Hals, Schwänze und Oberteile","– – – – – leđa, vratovi, leđa sa vratovima, trtice i vrhovi","– – – – – leđa, vratovi, leđa sa vratovima, trtice i vrhovi",2,0207,–,17%,,,,,true
0207,0207.26,0207.26.50,– – – – – prsa i komadi od njih,– – – – – breasts and pieces thereof,– – – – – Brüste und Teile davon,– – – – – prsa i komadi od njih,– – – – – prsa i komadi od njih,2,0207,–,17%,,,,,true
0207,0207.26,0207.26.60,– – – – – – bataci i komadi od bataka,– – – – – – drumsticks and drumstick pieces,– – – – – – Drumsticks und Drumstick-Teile,– – – – – – bataci i komadi od bataka,– – – – – – bataci i komadi od bataka,2,0207,–,17%,,,,,true
0207,0207.26,0207.26.70,– – – – – – ostalo,– – – – – – other,- - - - - - andere,– – – – – – ostalo,– – – – – – ostalo,2,0207,–,17%,,,,,true
0207,0207.26,0207.26.80,– – – – – ostalo,– – – – – other,- - - - - andere,– – – – – ostalo,– – – – – ostalo,2,0207,–,17%,,,,,true
0207,0207.26,0207.26.91,– – – – džigerica,– – – – liver,- - - - Leber,– – – – džigerica,– – – – džigerica,2,0207,–,17%,,,,,true
0207,0207.26,0207.26.99,– – – – ostalo,– – – – other,- - - - andere,– – – – ostalo,– – – – ostalo,2,0207,–,17%,,,,,true
0207,0207.27,0207.27.10,– – – – bez kostiju,– – – – boneless,– – – – ohne Knochen,– – – – bez kostiju,– – – – bez kostiju,2,0207,–,17%,,,,,true
0207,0207.27,0207.27.20,– – – – – polovine ili četvrtine,– – – – – halves or quarters,– – – – – Hälften oder Viertel,– – – – – polovine ili četvrtine,– – – – – polovine ili četvrtine,2,0207,–,17%,,,,,true
0207,0207.27,0207.27.30,"– – – – – cijela krila, sa ili bez vrhova","– – – – – entire wings, with or without tips","– – – – – ganze Flügel, mit oder ohne Spitzen","– – – – – cijela krila, sa ili bez vrhova","– – – – – cijela krila, sa ili bez vrhova",2,0207,–,17%,,,,,true
0207,0207.27,0207.27.40,"– – – – – leđa, vratovi, leđa sa vratovima, trtice i vrhovi","– – – – – backs, necks, backs with necks, tails and tops","– – – – – Rücken, Hälse, Rücken mit Hals, Schwänze und Oberteile","– – – – – leđa, vratovi, leđa sa vratovima, trtice i vrhovi","– – – – – leđa, vratovi, leđa sa vratovima, trtice i vrhovi",2,0207,–,17%,,,,,true
0207,0207.27,0207.27.50,– – – – – prsa i komadi od njih,– – – – – breasts and pieces thereof,– – – – – Brüste und Teile davon,– – – – – prsa i komadi od njih,– – – – – prsa i komadi od njih,2,0207,"10+1,5KM/kg",17%,,,,,true
0207,0207.27,0207.27.60,– – – – – – bataci i komadi od njih,– – – – – – drumsticks and pieces thereof,– – – – – – Trommelstöcke und Stücke davon,– – – – – – bataci i komadi od njih,– – – – – – bataci i komadi od njih,2,0207,"10+1,5KM/kg",17%,,,,,true
0207,0207.27,0207.27.70,– – – – – – ostali,– – – – – – others,– – – – – – andere,– – – – – – ostali,– – – – – – ostali,2,0207,"10+1,5KM/kg",17%,,,,,true
0207,0207.27,0207.27.80,– – – – – ostali,– – – – – others,– – – – – andere,– – – – – ostali,– – – – – ostali,2,0207,"10+1,5KM/kg",17%,,,,,true
0207,0207.27,0207.27.91,– – – – džigerica,– – – – liver,- - - - Leber,– – – – džigerica,– – – – džigerica,2,0207,"10+1,5KM/kg",17%,,,,,true
0207,0207.27,0207.27.99,– – – – ostali,– – – – others,– – – – andere,– – – – ostali,– – – – ostali,2,0207,"10+1,5KM/kg",17%,,,,,true
0207,0207.41,0207.41.20,"– – – očišćeno od perja, iskrvavljeno, bez crijeva ali","– – – feathered, bled, gutted but","– – – gefiedert, ausgeblutet, ausgenommen aber","– – – očišćeno od perja, iskrvavljeno, bez crijeva ali","– – – očišćeno od perja, iskrvavljeno, bez crijeva ali",2,0207,"10+1,5KM/kg",17%,,,,,true
0207,0207.41,0207.41.30,"– – – očišćeno od perja i unutrašnjih organa, bez","– – – plucked and gutted, without","– – – gerupft und ausgenommen, ohne","– – – očišćeno od perja i unutrašnjih organa, bez","– – – očišćeno od perja i unutrašnjih organa, bez",2,0207,"10+1,5KM/kg",17%,,,,,true
0207,0207.41,0207.41.80,"– – – očišćeno od perja i unutrašnjih organa, bez","– – – plucked and gutted, without","– – – gerupft und ausgenommen, ohne","– – – očišćeno od perja i unutrašnjih organa, bez","– – – očišćeno od perja i unutrašnjih organa, bez",2,0207,"10+1,5KM/kg",17%,,,,,true
0207,0207.42,0207.42.30,"– – – očišćeno od perja i unutrašnjih organa, bez","– – – plucked and gutted, without","– – – gerupft und ausgenommen, ohne","– – – očišćeno od perja i unutrašnjih organa, bez","– – – očišćeno od perja i unutrašnjih organa, bez",2,0207,"10+1,5KM/kg",17%,,,,,true
